dst_port,flow_duration,total_fwd_packet,total_bwd_packets,total_length_of_fwd_packet,total_length_of_bwd_packet,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes/s,flow_packets/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,bwd_psh_flags,fwd_header_length,bwd_header_length,fwd_packets/s,bwd_packets/s,packet_length_min,packet_length_max,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,cwr_flag_count,ece_flag_count,down/up_ratio,average_packet_size,fwd_segment_size_avg,bwd_segment_size_avg,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,fwd_init_win_bytes,bwd_init_win_bytes,fwd_act_data_pkts,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
9200,117162118,30,24,38197.0,6270.0,4096.0,0.0,1273.23333333,1389.97203354,2034.0,0.0,261.25,417.961018569,379.533937753,0.460899827707,2210606.0,6469248.95048,34992116.0,12.0,117145099.0,4039486.17241,8370986.861560001,34992116.0,21.0,117162070.0,5094003.04348,9144067.36286,34992461.0,62.0,1,960,768,0.256055459837,0.20484436787,0.0,4096.0,845.472727273,1179.61157848,1391483.47609,0,0,0,1,1,0,0,0.0,861.12962963,1273.23333333,261.25,30,38197,24,6270,-1,6751,18,2188213.16667,3005617.1665,6037378.0,6996.0,17337735.5,10907435.5986,34992116.0,7006582.0,benign
0,119452144,239,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0091728115,499799.76569,310125.188947,1433352.0,12.0,119405640.0,501704.369748,309374.871339,1433352.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.00080125812,0.00837155338124,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,239,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
8662,100033093,28,1,1424.0,52.0,56.0,48.0,50.8571428571,2.39929442891,52.0,52.0,52.0,0.0,14.7551170891,0.289904062049,3572610.46429,6486845.49999,20021295.0,2.0,80030415.0,2964089.44444,5738507.85322,20021295.0,2.0,0.0,0.0,0.0,0.0,0.0,0,224,8,0.279907370254,0.00999669179478,48.0,56.0,50.9333333333,2.3331691239400003,5.44367816092,0,0,0,0,0,0,0,0.0,52.6896551724,50.8571428571,52.0,28,1424,1,52,-1,-1,28,1585886.3333299998,1706841.1384,3392278.0,35.0,13610776.2857,5612202.914030001,20021295.0,5380975.0,benign
0,60006072,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333299603413,60006072.0,0.0,60006072.0,60006072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0166649801707,0.0166649801707,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,60006072.0,0.0,60006072.0,60006072.0,benign
67,119965290,86,1,24952.0,289.0,296.0,289.0,290.139534884,2.59937906928,289.0,289.0,289.0,0.0,210.402525597,0.7252097669249999,1394945.23256,1018483.67782,3796195.0,12520.0,119226688.0,1402666.91765,1021992.74677,3796195.0,12520.0,0.0,0.0,0.0,0.0,0.0,0,688,8,0.7168740224779999,0.0083357444474099,289.0,296.0,290.113636364,2.57499835144,6.63061650993,0,0,0,0,0,0,0,0.0,293.448275862,290.139534884,289.0,86,24952,1,289,-1,-1,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
9200,113223365,31,24,49078.0,6392.0,4523.0,0.0,1583.16129032,1760.4663037,2057.0,0.0,266.333333333,423.860689446,489.916546819,0.485765460159,2096728.98148,4642783.35333,15015160.0,6.0,113217868.0,3773928.93333,5731223.75517,15015160.0,23.0,113223337.0,4922753.78261,6117879.8381,15020552.0,6.0,1,992,768,0.273795077544,0.211970382615,0.0,4523.0,1027.26785714,1487.19249217,2211741.50877,0,0,0,1,1,0,0,0.0,1045.94545455,1583.16129032,266.333333333,31,49078,24,6392,-1,6751,19,319496.0,953587.072952,3032389.0,5397.0,11002365.0,4220468.93413,15015160.0,6946958.0,benign
0,119405491,233,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95970887134,512469.918455,345844.357589,1376727.0,15299.0,119141536.0,513541.103448,346204.555646,1376727.0,15299.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.95133404711,0.00837482423652,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,233,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
8662,118640266,26,1,1328.0,52.0,56.0,48.0,51.0769230769,2.34815803426,52.0,52.0,52.0,0.0,11.6318012975,0.227578721039,4563087.15385,7459875.488910001,20021256.0,2.0,106619990.0,4264799.6,7453772.830039999,20021256.0,2.0,0.0,0.0,0.0,0.0,0.0,0,208,8,0.219149879519,0.00842884151996,48.0,56.0,51.1428571429,2.27244827532,5.164021164019999,0,0,0,0,0,0,0,0.0,53.037037037,51.0769230769,52.0,26,1328,1,52,-1,-1,26,1552431.75,1383660.4817700002,3368339.0,26.0,16061500.2857,4413997.70225,20021256.0,7982425.0,benign
0,60005373,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333303486005999,60005373.0,0.0,60005373.0,60005373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0166651743002999,0.0166651743002999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,60005373.0,0.0,60005373.0,60005373.0,benign
67,119186330,86,1,24938.0,289.0,296.0,289.0,289.976744186,2.43975285241,289.0,289.0,289.0,0.0,211.660179485,0.729949483301,1385887.55814,991500.335158,3749365.0,15889.0,117540695.0,1382831.70588,996977.188802,3749365.0,15889.0,0.0,0.0,0.0,0.0,0.0,0,688,8,0.721559259355,0.00839022394598,289.0,296.0,289.954545455,2.4159864642900004,5.83699059561,0,0,0,0,0,0,0,0.0,293.287356322,289.976744186,289.0,86,24938,1,289,-1,-1,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
443,52004687,34,25,15151.0,46581.0,2896.0,0.0,445.617647059,651.480505753,11584.0,0.0,1863.24,2427.76778955,1187.04685214,1.13451312571,896632.5344829999,4665200.84499,29957692.0,9.0,51876028.0,1572000.84848,6151035.84352,29957692.0,65.0,52004687.0,2166861.95833,7178897.26028,30138160.0,66.0,0,1088,816,0.653787224986,0.480725900725,0.0,11584.0,1028.86666667,1773.1164699,3143942.01582,0,1,0,0,0,0,0,0.0,1046.30508475,445.617647059,1863.24,34,15151,25,46581,-1,484,15,1156439.5,1453409.19836,2184155.0,128724.0,24845864.0,7229216.48612,29957692.0,19734036.0,benign
443,91,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,340659.34065900004,21978.021978,91.0,0.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32,32,10989.010989,10989.010989,0.0,31.0,20.6666666667,17.8978583449,320.333333333,0,0,0,1,1,0,0,1.0,31.0,0.0,31.0,1,0,1,31,-1,978,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
9200,92101122,11,13,13753.0,5859.0,4096.0,0.0,1250.27272727,1355.32461727,4096.0,0.0,450.692307692,1109.15992119,212.939859734,0.260583144687,4004396.6087,9868257.66034,34810289.0,12.0,92100997.0,9210099.7,13593158.0014,34810289.0,276.0,92101102.0,7675091.833330001,12807710.0984,34810679.0,43.0,1,352,416,0.119433941315,0.141149203372,0.0,4096.0,948.32,1403.29863536,1969247.06,0,0,0,1,1,0,0,1.0,987.833333333,1250.27272727,450.692307692,11,13753,13,5859,-1,6751,6,62804.5,100708.120455,213463.0,6492.0,22956372.75,11593070.804,34810289.0,7009401.0,benign
0,119405543,244,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05183104439,489366.979508,324890.49053400004,1301196.0,262.0,119008250.0,489745.884774,325507.032264,1301196.0,262.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0434562238,0.00837482058936,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,244,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
8662,118625880,27,1,1352.0,52.0,52.0,48.0,50.0740740741,2.03670030887,52.0,52.0,52.0,0.0,11.8355286384,0.236036183673,4393551.11111,6767930.90851,20021226.0,2.0,110086839.0,4234109.19231,6850054.18099,20021226.0,2.0,0.0,0.0,0.0,0.0,0.0,0,216,8,0.2276063199699999,0.00842986370259,48.0,52.0,50.2068965517,2.02448071551,4.0985221674900005,0,0,0,0,0,0,0,0.0,52.0,50.0740740741,52.0,27,1352,1,52,-1,-1,27,716766.25,828210.7342439999,1472126.0,32.0,12862086.2222,5233354.653080001,20021226.0,5313830.0,benign
0,60005968,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333300181075,60005968.0,0.0,60005968.0,60005968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0166650090538,0.0166650090538,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,60005968.0,0.0,60005968.0,60005968.0,benign
67,119211607,89,1,25805.0,289.0,296.0,289.0,289.943820225,2.40434999041,289.0,289.0,289.0,0.0,218.88808193,0.7549600434460001,1339456.25843,989687.947595,3653658.0,25079.0,118373448.0,1345152.81818,993891.006461,3653658.0,25079.0,0.0,0.0,0.0,0.0,0.0,0,712,8,0.746571598519,0.00838844492718,289.0,296.0,289.923076923,2.3815530377900003,5.67179487179,0,0,0,0,0,0,0,0.0,293.144444444,289.943820225,289.0,89,25805,1,289,-1,-1,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
9200,85066571,10,11,10988.0,3774.0,4096.0,0.0,1098.8,1393.79416622,2054.0,0.0,343.090909091,593.053699853,173.534677917,0.246865481389,4253328.55,9893455.1317,35011615.0,12.0,85060626.0,9451180.66667,13311749.279,35011615.0,154.0,85066557.0,8506655.7,12901246.7743,35012007.0,325.0,1,320,352,0.117554991137,0.129310490251,0.0,4096.0,764.363636364,1107.01019677,1225471.5757600002,0,0,0,1,1,0,0,1.0,800.761904762,1098.8,343.090909091,10,10988,11,3774,-1,6751,5,6105.5,293.655694082,6540.0,5911.0,21258764.5,11744562.7199,35011615.0,7154265.0,benign
0,119406991,248,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0853050388,481479.802419,316185.7063,1252820.0,225.0,119013688.0,481836.793522,316777.62318600004,1252820.0,225.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.07693031977,0.00837471903132,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,248,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
8662,100033325,28,1,1432.0,52.0,56.0,48.0,51.1428571429,2.27244827532,52.0,52.0,52.0,0.0,14.8350562175,0.289903389695,3572618.75,6804346.60094,20021251.0,2.0,80030686.0,2964099.48148,6108421.15021,20021251.0,2.0,0.0,0.0,0.0,0.0,0.0,0,224,8,0.279906721085,0.00999666861019,48.0,56.0,51.2,2.20344557768,4.85517241379,0,0,0,0,0,0,0,0.0,52.9655172414,51.1428571429,52.0,28,1432,1,52,-1,-1,28,1545121.75,1381393.88468,3361860.0,38.0,15642139.6667,5092286.50989,20021251.0,8531485.0,benign
0,60005945,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333300308827999,60005945.0,0.0,60005945.0,60005945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0166650154413999,0.0166650154413999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,60005945.0,0.0,60005945.0,60005945.0,benign
67,119178188,87,1,25227.0,289.0,296.0,289.0,289.965517241,2.42778622417,289.0,289.0,289.0,0.0,214.099580034,0.738390149043,1369864.22989,987006.161326,3634898.0,29022.0,117162828.0,1362358.46512,990294.491232,3634898.0,29022.0,0.0,0.0,0.0,0.0,0.0,0,696,8,0.7299993518950001,0.00839079714822,289.0,296.0,289.943820225,2.40434999041,5.7808988764,0,0,0,0,0,0,0,0.0,293.238636364,289.965517241,289.0,87,25227,1,289,-1,-1,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0,119272023,248,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08766476611,480935.576613,294892.31282,1190121.0,271.0,118901353.0,481381.995951,295407.09742600005,1190121.0,271.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.07928057026,0.00838419584784,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,248,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
9200,113174936,29,25,39308.0,6298.0,4344.0,0.0,1355.44827586,1481.78920773,2034.0,0.0,251.92,412.724274385,402.969081423,0.477137446758,2135376.15094,5661338.57873,25015865.0,9.0,113168700.0,4041739.28571,7330585.2636,25015865.0,46.0,113174891.0,4715620.458330001,7733246.74262,25017970.0,13.0,1,928,800,0.2562404806659999,0.220896966092,0.0,4344.0,866.1818181819999,1242.06055037,1542714.4107700002,0,0,0,1,1,0,0,0.0,882.2222222219999,1355.44827586,251.92,29,39308,25,6298,-1,6751,17,639473.625,1772672.0497400002,5026546.0,4193.0,13506607.875,7908942.07357,25015865.0,7004383.0,benign
8662,101978682,26,1,1328.0,52.0,56.0,48.0,51.0769230769,2.34815803426,52.0,52.0,52.0,0.0,13.5322400029,0.264761217447,3922257.0,7226159.45946,20021291.0,2.0,90009518.0,3600380.72,7182419.777319999,20021291.0,2.0,0.0,0.0,0.0,0.0,0.0,0,208,8,0.254955246431,0.00980597101657,48.0,56.0,51.1428571429,2.27244827532,5.164021164019999,0,0,0,0,0,0,0,0.0,53.037037037,51.0769230769,52.0,26,1328,1,52,-1,-1,26,737848.0,1043423.73688,1475660.0,36.0,16191124.6667,4995967.15861,20021291.0,8033544.0,benign
0,60006100,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333299447889,60006100.0,0.0,60006100.0,60006100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0166649723945,0.0166649723945,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,60006100.0,0.0,60006100.0,60006100.0,benign
67,118277590,87,1,25238.0,289.0,300.0,289.0,290.091954023,2.65291495629,289.0,289.0,289.0,0.0,215.822794496,0.744012454092,1359512.52874,984540.687242,3602994.0,28263.0,118091600.0,1373158.1395299998,982005.048619,3602994.0,28263.0,0.0,0.0,0.0,0.0,0.0,0,696,8,0.735557767114,0.0084546869783199,289.0,300.0,290.06741573,2.62764045905,6.90449438202,0,0,0,0,0,0,0,0.0,293.363636364,290.091954023,289.0,87,25238,1,289,-1,-1,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0,119940957,250,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09269632558,479763.828,273808.838751,1110526.0,17116.0,119334068.0,479253.285141,274241.057226,1110526.0,17116.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.08435889002,0.00833743556006,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,250,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
8662,100014601,32,1,1608.0,52.0,52.0,48.0,50.25,2.0160645151,52.0,52.0,52.0,0.0,16.5975765878,0.329951823734,3125456.28125,5726907.410080001,18556424.0,2.0,91505160.0,2951779.35484,5735268.54246,18556424.0,2.0,0.0,0.0,0.0,0.0,0.0,0,256,8,0.319953283621,0.00999854011316,48.0,52.0,50.3529411765,1.99821667374,3.99286987522,0,0,0,0,0,0,0,0.0,51.8787878788,50.25,52.0,32,1608,1,52,-1,-1,32,720199.0,831596.078766,1445957.0,24.0,11955351.25,5066752.26503,18556424.0,5263810.0,benign
0,60006135,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333299253484999,60006135.0,0.0,60006135.0,60006135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0166649626742,0.0166649626742,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,60006135.0,0.0,60006135.0,60006135.0,benign
9200,103199687,35,31,58757.0,5390.0,5792.0,0.0,1678.77142857,1624.66845642,966.0,0.0,173.870967742,235.492072327,621.581342587,0.6395368234009999,1587687.49231,4196999.261390001,15016379.0,6.0,103155082.0,3033973.0,5444555.39634,15016379.0,22.0,103199674.0,3439989.13333,5684220.8716400005,15016801.0,6.0,1,1120,992,0.33914831544,0.300388507961,0.0,5792.0,971.835820896,1396.09336534,1949076.68476,0,0,0,1,1,0,0,0.0,986.560606061,1678.77142857,173.870967742,35,58757,31,5390,-1,6751,23,394248.5,1063259.25352,3025350.0,6390.0,12003331.625,4131684.40086,15016379.0,7013154.0,benign
67,119197464,86,1,24945.0,289.0,296.0,289.0,290.058139535,2.52215897788,289.0,289.0,289.0,0.0,211.699134807,0.729881300159,1386017.02326,962385.762542,3574534.0,74066.0,118280118.0,1391530.8,966729.905032,3574534.0,74066.0,0.0,0.0,0.0,0.0,0.0,0,688,8,0.7214918599269999,0.00838944023171,289.0,296.0,290.03409090900004,2.49803998402,6.24020376176,0,0,0,0,0,0,0,0.0,293.367816092,290.058139535,289.0,86,24945,1,289,-1,-1,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0,119002216,245,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06718839589,485723.330612,284803.620035,1060309.0,20.0,118395575.0,485227.766393,285283.166519,1060309.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.05878519103,0.00840320486133,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,245,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
8662,118603000,20,1,1020.0,52.0,56.0,48.0,51.0,2.55466549463,52.0,52.0,52.0,0.0,9.03855720344,0.1770612885,5930150.0,8347370.46028,20021279.0,2.0,98600423.0,5189495.947369999,7872022.458839999,20021279.0,2.0,0.0,0.0,0.0,0.0,0.0,0,160,8,0.168629798572,0.00843148992859,48.0,56.0,51.0909090909,2.44772179615,5.991341991340001,0,0,0,0,0,0,0,0.0,53.5238095238,51.0,52.0,20,1020,1,52,-1,-1,20,1687695.5,2386712.36778,3375356.0,35.0,16461084.5714,4557753.142469999,20021279.0,8497300.0,benign
0,60006149,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333299175723,60006149.0,0.0,60006149.0,60006149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0166649587861,0.0166649587861,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,60006149.0,0.0,60006149.0,60006149.0,benign
9200,85090111,7,9,6189.0,4263.0,2081.0,0.0,884.142857143,1102.75661089,2918.0,0.0,473.666666667,931.930925552,122.834485432,0.188035951675,5672674.06667,11935811.8948,35012886.0,13.0,85082817.0,14180469.5,15941547.2399,35012886.0,10693.0,85090098.0,10636262.25,14986715.587,35013305.0,330.0,1,224,288,0.0822657288576999,0.105770222817,0.0,2918.0,786.470588235,1110.60817335,1233450.51471,0,0,0,1,1,0,0,1.0,835.625,884.142857143,473.666666667,7,6189,9,4263,-1,6751,3,13675.0,8007.85183429,22661.0,7294.0,28346131.0,5773593.12026,35012886.0,25000071.0,benign
67,119219085,85,1,24656.0,296.0,296.0,289.0,290.070588235,2.53446827003,296.0,296.0,296.0,0.0,209.295348979,0.721361013633,1402577.47059,974171.217718,3530328.0,44304.0,116215225.0,1383514.5833299998,963941.284224,3530328.0,44304.0,0.0,0.0,0.0,0.0,0.0,0,680,8,0.71297309487,0.00838791876317,289.0,296.0,290.206896552,2.65950655956,7.07297514034,0,0,0,0,0,0,0,0.0,293.581395349,290.070588235,296.0,85,24656,1,296,-1,-1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0,119073583,242,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04075491707,492039.599174,282468.43965300004,1009484.0,19.0,118064099.0,489892.526971,281070.493656,1003283.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.03235674868,0.00839816838299,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,242,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
8662,118536247,34,1,1732.0,52.0,56.0,48.0,50.941176470600006,2.2689094493,52.0,52.0,52.0,0.0,15.0502487227,0.295268332563,3486360.2058800003,6448308.0169400005,20021285.0,2.0,106614157.0,3230732.0303,6370940.79078,20021285.0,2.0,0.0,0.0,0.0,0.0,0.0,0,272,8,0.28683209449,0.00843623807324,48.0,56.0,51.0,2.21681882757,4.91428571429,0,0,0,0,0,0,0,0.0,52.4571428571,50.941176470600006,52.0,34,1732,1,52,-1,-1,34,1579318.25,1381808.03803,3370236.0,18.0,14027368.25,5363036.71705,20021285.0,5198799.0,benign
0,60006739,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333295898649,60006739.0,0.0,60006739.0,60006739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0166647949324,0.0166647949324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,60006739.0,0.0,60006739.0,60006739.0,benign
9200,85073636,7,9,6161.0,3379.0,2055.0,0.0,880.142857143,1097.73121005,2053.0,0.0,375.444444444,650.553631746,112.13814818,0.188072365921,5671575.73333,11924832.5817,34963391.0,12.0,85049746.0,14174957.6667,15923236.999000002,34963391.0,5997.0,85073623.0,10634202.875,14970019.1239,34963822.0,516.0,1,224,288,0.0822816600903,0.1057907058299999,0.0,2055.0,681.941176471,922.499828631,851005.933824,0,0,0,1,1,0,0,1.0,724.5625,880.142857143,375.444444444,7,6161,9,3379,-1,6751,3,27635.3333333,23733.684129,53019.0,5997.0,28327010.3333,5747279.67879,34963391.0,25000918.0,benign
67,119185567,86,1,24938.0,289.0,296.0,289.0,289.976744186,2.43975285241,289.0,289.0,289.0,0.0,211.661534488,0.729954156278,1385878.68605,947595.195245,3513055.0,52611.0,117610597.0,1383654.08235,952993.025859,3513055.0,52611.0,0.0,0.0,0.0,0.0,0.0,0,688,8,0.72156387862,0.00839027765837,289.0,296.0,289.954545455,2.4159864642900004,5.83699059561,0,0,0,0,0,0,0,0.0,293.287356322,289.976744186,289.0,86,24938,1,289,-1,-1,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0,119073408,259,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18352698866,459742.888031,285819.418733,1000795.0,16.0,118072869.0,457646.77907,284373.384119,1000795.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.17512880794,0.00839818072562,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,259,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
8662,118590847,33,1,1700.0,52.0,68.0,48.0,51.5151515152,4.33100170371,52.0,52.0,52.0,0.0,14.7734841627,0.286700035122,3593662.0303,6272590.97427,18563707.0,2.0,110123957.0,3441373.65625,6310672.56312,18563707.0,2.0,0.0,0.0,0.0,0.0,0.0,0,264,8,0.278267681147,0.00843235397416,48.0,68.0,51.5428571429,4.20324004677,17.6672268908,0,0,0,0,0,0,0,0.0,53.0588235294,51.5151515152,52.0,33,1700,1,52,-1,-1,33,598575.2,820538.512999,1552327.0,16.0,12844216.2222,4949478.649619999,18563707.0,5600317.0,benign
0,60006085,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333299531206,60006085.0,0.0,60006085.0,60006085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0166649765603,0.0166649765603,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,60006085.0,0.0,60006085.0,60006085.0,benign
67,119237320,89,1,25805.0,289.0,296.0,289.0,289.943820225,2.40434999041,289.0,289.0,289.0,0.0,218.840879684,0.754797239656,1339745.16854,955690.710725,3489939.0,58918.0,118400246.0,1345457.34091,959638.263946,3489939.0,58918.0,0.0,0.0,0.0,0.0,0.0,0,712,8,0.74641060366,0.00838663599618,289.0,296.0,289.923076923,2.3815530377900003,5.67179487179,0,0,0,0,0,0,0,0.0,293.144444444,289.943820225,289.0,89,25805,1,289,-1,-1,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
9200,118210357,35,28,58943.0,6770.0,4490.0,0.0,1684.08571429,1794.54948257,2039.0,0.0,241.785714286,398.019481855,555.898837189,0.5329482255100001,1906618.66129,5123696.74254,24946347.0,6.0,118133667.0,3474519.61765,6551213.09004,24946347.0,33.0,118210332.0,4378160.44444,7099250.96964,24946784.0,6.0,1,1120,896,0.296082347505,0.236865878004,0.0,4490.0,1058.625,1528.0795448,2335027.09524,0,0,0,1,1,0,0,0.0,1075.42857143,1684.08571429,241.785714286,35,58943,28,6770,-1,6751,22,1168357.42857,1458875.5732,3020497.0,5958.0,15287798.5714,5198159.59668,24946347.0,7014123.0,benign
